text,label
@jessicamackay haha yeaaah... and i got a headache because brittany w slammed me into anotherr go kart ,0
mm have a headache..  so shitty. gonna try and sleep now facebook and msn have finally made me tired enough to try and sleep,0
@leahjadee I'm on there and you're not talking  XD,0
@virginmedia - Do we have a date yet for 50mb rollout in Nottingham please ,1
http://twitpic.com/4e3th - I made cupcakes - the picture doesn't show it but they're obnoxiously pink ,1
"Because I'm a nerd, a few more for #followfriday @CallMeKP @jcasabona @shelldunc @NickSwisher @SportsCenter @Varsity570    Happy tweeting!",1
AHHH starbucks is closed  when did they decide to close before 10pm??! and i'm still mad tired ahghghhg. gristedes? ahhah  lol ,0
"@progueg I ate, that's about it  I did wii fit though ",0
@reedbraden tough break mate ,0
"dennys after moving, late safeway run. haagen daz baileys and my so-called life ",1
Why aren't A Day To Remember coming to Belfast? ,0
I'M GOING TO UK IN THE SUMMER-HOLIDAY with my best friend!! ,1
@MRSpen15lvr you will be missed ,0
@RobNtheKC Neither is talking about people's mothers ,0
Not looking forward to the hell fire and fury waiting for me tomorrow morning... ,0
have a distinct feeling that i've got a cold coming ,0
kuolema.. don't try to find out what that means  I'm really bored.. just sitting here and doing nothing..,1
Watch ENTIRE HOME movie at http://www.youtube.com/homeproject in HD!!!  Now again...why would i ever go to the cinema? ,1
Cracking up at this movie. My throught hurts. Imma screw up. ,0
"@Rockdiva710 What happened, honey? ",0
Aww my little Cara is the BIG 2-1 today~ &&& the things I can (now) get  her into... OH MYYY... She's in for it! Happy Birthday hunni ,1
having dinner with my fam ,1
whoaa . so busy  and i have a sore throat ! (,0
shall i go see UP again? ,1
@Seth_MacFarlane Thank you once again for putting Surfing Bird in my head. Explosion is imminent. ,1
Haddock the dog is sleeping over cause Martin his master has a broken heart and decided to get drunk... didn't ask didn't want to know... ,1
@allconsoffun You'se welcome ,1
@Talkmaster Sorry to hear about your dog.  ,0
i love waking up to mountains of tweets from karl and merlyn. it's like reading a love story. but live! ,1
contaminated my bed. ,1
"@twitrans en2he yay, this is working! ",1
driver hijacked my chances of having futsal training ,0
@mmitchelldaviss heyy!! i love all your videos there super awsome. if you could reply to this it would make my week so so much cooler... ,1
@annisathopia  Wooo! Another Annisa ,1
Hahah. Love them!  ,1
@annamalgorzata start your essay babe ,1
"@lunacyxx You think you're bored, lmao? I'm siteless for another few hours while my DNS updates... O_O I'm sick of being siteless.  Blegh.",0
@mandyrose4u MANDY! ,1
@rondata sorry to hear this  Maybe you can sell the nuclear underwear now :-D ...,0
@TWILIGHTINFO very forks-like yeah? View opposite my house  http://twitpic.com/7j8km,1
is sad that she can't meet her bf for lunch because her boss came back a few days earlier from his trip... sob... ,0
I wOkE uP wAy To EaRlY  ,0
"Preparing a proposal for a big project, i'm hoping and praying I can close this deal  ! #fb",1
"@KyleGraham  Last time I switched simple hosting, I lost parts of my PHP/SQL for over a week.  Had to hire a programmer to fix it all ",0
"cant afford to see Angels and Demons, so i watched it for free: http://tr.im/lvBu",0
"@thisgirlkendra shoot, im down. ",1
Life's better. I had a 3 (or 4?) hour nap earlier--yay! 1 girl is with me; others aren't back yet. Mandi stopped by to chat--made my day! ,1
im really going to miss the summer ,0
"@Leenygma not good m8, maybe some of the deal sites? Cant be to sure about all of them I guess ",0
Just scalded myself and now have a blistery hand  Housework is dangerous!! Avoid at all costs!!,0
@ maisie's going away party ,0
paying my web hosting bill. it's cheap BUT i have more bills to pay. ,0
@Luminarty ok  thank u! (jonelle puts gat away) lol,1
"another exam down, 6 more to go ",0
@taylorswift13 YOur new video is awesome!!!  really i love it^^,1
going to office today.    want to go to the beach.  bonfires tonight for midsummer.,0
@jasonsechrest gurl...im gonna miss you  Miss Syd and I leave this weekend...XO  Promise a Numbers father xmas night during vaca ,0
@catfuel Poor Tucker!  we need to catch up ma'am.,0
"WOWZA!  One follower, special much?  lolol im now well on my way to becoming supreme ruler of the world! *queue manic laughter*",1
@Lucas_Grabeel ITS MY B-DAY TODAY IM HAPPYYYYYYYY ,1
@NISXAN I don't think I ever told you that I'm a percussionist and fellow Star Wars nut as well - probably why we get along so well ,1
I wish iwasnt here im think'n & being around her making me confused  i need a hero,0
So sad I'm missing the marathon  Miss you guys!,0
I think Ill have one of those warm delights mini chocolate cakes and read my book ,1
good morning twitterverse! ,1
"PERM!  woot wott, text da cellllly.",1
watching the Reds vs. Cubs game... and eating pizza ,1
@NinaCruz927 and friends like u make it forever shine ,1
@androidtomato thx babe  I replied. Iv got 2mins left of my video and i really wanna post it. ,0
@ work with anxiety...idk but I'm not myself today  I just want to lay in bed n watch tv...,0
"What is this incessantly bright skin-burning shtuff? Ah right, must be exam time ",0
bored now ,0
"@fellexandroruby haha noo i'm on holiday, so can't sleep too early  hahahahaha twitter is d cure for insomnia yats! :p",0
@cnn this is a really dismal headline ,0
"Any followers that I haven;t spoke to, please say hello and tell me about your pets. I don't bite ",1
mau ke sekolah trus langsung BTA. It's a loooong day! ,0
@caitlynhuss Thanks for the correction. ,1
@dwightjaynes haha it's all good mr jaynes ... ,1
@SofieY al good hows you?not been around for a bit.lol ,1
i am sad and i miss the children  this foggy weather is not helping. im sure they are having a blast in mexico tho. I MISS THEM ((((((((,0
"@whatneverwas I'm not sure if there's an easy way to import Vox to a domain, but either way I would love to have you on board  same offer",1
Hey Twitter-bugs! want to talk to @KhloeKardashian call 1866-645-Y100. Khloe after dark best new way to spend your friday nite ,1
@vykkivale @cameo1172.  no. But I have friends in miami so maybe they can get us in.,0
@chante4dannyxxx I got some science revision  Then I'm going to a bbq later. The weather better stay nice! x,0
Miserable weather  x,0
"hgtv is in an apt in Lincoln park, chi aka where I should be.. With Mary ha",0
I think it's going to be a nice day ,1
"Vela scores, 3-0!!! Arsenal against Portsmouth ",1
@Peircy ah okays. it'll be $40 ,1
I hate unpacking ,0
@Parul_Sharma http://twitpic.com/5ze0z - da dog is so adorable while da picture luks relaxing overall..... ,1
"@33girl Hello Im one of your new followers  Danish, freelance performer doing physical theatre and ready to go to bed  you?",1
Going to eat breakfast with Julia ,1
@mig90 I blame the bleach ,0
@brian4dotcom tope of the morning sir ,1
@spaulds how about a 'where I am in the world' pod - so we can catch up for a beer some time ,1
"is having a trantastic time at Buffalo Wild Wings in Whorlando, eating/drinking his body weight with B, B and E  #fb",1
is still restless.  http://plurk.com/p/12bhck,0
@just_reva yep yep .. still not well .. i guess the change in the weather ought to do me good ,1
Bloody he'll.. I was trying not to track this shit ,0
Jst finished the dumb lo project... Nw gonna try get 3hour sleep wit this stupid retainer in my mouth ,0
"@dagda1 NH validators have fluent interface, something what most people like ",1
@jeromea - 5k na nga muna ako for the rest of this month. need to let the knee heal first. ,1
@bythehive  Awesome news on the cranks. Have had a few enquiries on them ,1
@nikon91: what happened? ,0
People.com makes me happy. ,1
@FranLovesGA hahaahah yea. Aww I know I miss it too ,0
Getting an MRI today.. Not excited ,0
"@JennetteMcCTeam www.teenchoiceawards.com Oh, please vote for @ShawneyJ for Dancing w/the Stars & @NLiukin for Female Athlete too. Thx ",1
potentially sleeping over at luna's tonight ,1
@onlineresume Thanks for the  #FF (DAMES w/BRAINS) shout out!! I appreciate it. ,1
jammin to the musiccc ,1
@HorrorHaven Good morning to you ,1
@fairyfindings @RonEarl Thanks for the #followfridays! Have a great weekend. ,1
@regularguy My friends weren't the gambling type.  ,0
toast soaked in butter  woo ;],1
just woke up. Oh my. I need to do everything on my own now ,0
wish guitar lessons would be longer... ,0
Another warm sunny English day! Great for cricket this afternoon. ,1
"@tommytrc Very sad. He was even wearing a helmet, in the middle of the day. Will have to wait to hear what happened. A worry to riders. ",0
The screen just went black and now theres only sound. ,0
@foxefoxe Not really a good film ,0
O.o not seeing my friends' Tweets on my timeline via @Splitweet ,0
Hmmm no good comic shops left in my area  looks like im gonna have to go on a field trip,0
working my ass off  lol,1
"@JessicaJayyy I heard there's gonna be a site for that. Ha ha. But knowing Dad, you'll have to pay  Sucks.",0
@Wossy and Im in work ,0
@DazzleMeThis YAYAYYYY i can give you someone to feed to it first though ,1
I really can't  change my pic. Its unfair.. ,0
@dew00druff dammit! I just returned mine yesterday ,0
Mileycyrus is singing before the storm with nick jonas tonight at their kick off concert tour show ,0
Cleaning out my files and realising that I have a hoard of useless piano music. Time to transpose? ,0
"@duranduran some of the photos of Nick & Simon make me want to break out in song a la Elton John... ""Hey Nikita is it cold""... ",1
"Sadly, Jess goes back home tomorrow.  I hope Rae is still up for going to the airport tomorrow, her plane departs at 5:55pm... ",0
"http://ping.fm/p/e9yjC - Ed's drinking a green smoothie, while texting Katia & cooking dinner ",1
@crochetgal I think it's a trick. Dust and nothing else. ,0
oh no film studies revision  gonna be a long day,0
its bed time! goodbye everyone  i see you later! peace <3,1
"@Danielle1812 Lmaoo, well see im good i sit underneath the tent thing we have ( i dont know what its called haha) an i aint burnt  WOOOOO!",1
@HethertonCessed  YAY! want me to update BIB? bib lol! ,1
"@sazychik I just saw Honduras play 2 weeks ago, so I would choose Real Madrid but man i cant afford the trip ",0
Am having a headache now ,0
@dani_noah i'm glad you know where i am coming from! eeek. ,1
@TomVMorris I live for room service when someone else pays but this week out of my budget ,0
@blueinkstains That will have to do   I odn't think absinthe is good for breastfed babies anyhow.,0
@michaelsheen http://twitpic.com/6buj6 - gorgeous scenery  i like your shades too ,1
"@iamjonathancook what's wrong, babygurll? ",0
actually tired. i havent had sleep in days.  night.,0
"@mileycyrus  great job! i'm glad you won! btw, nice shoutout to andy 'bout bein' on a boat ;D",1
@DJA18 hey fellow Archie! Whats up? ,1
Pain is inevitable. Suffering is optional. ,0
im sad i missed the hulman classic tonite  blah dirt racing i love it,0
Watching caramel... we love foreign movies ,1
Relationships suck ,0
Still haven't got the E-mail from Lottery HQ looks like hubbys at work next week then ,0
today was super funn :] and i had no idea the mall could be so funn without buying anything... and patrick dropped me on my head. ,0
@rschummer /sock & duct tape/ Mikey Likely but worry it might have an effect on my current employment status ,0
I want to see the ocean right now ,0
http://twitpic.com/6a8ei - nobody cuter than @kristinnoeline while running errands ,1
My boyfriend is the sweetest ,1
"Giving my phone some more juice before it dies on me, had a short trip to Bournemouth, no Cob   http://yfrog.com/1a7ykj",0
"Finally got Xbox Live up and running again, stupid router, ah well. Serious gaming time later on ",1
@Davinche meatball thing! wow its alot but messy  ,0
"im starvinggggg, wonder if my sister will buy me some food? ",1
No fishing trip and no battery for the tractor yet..  No I'm not surprised,0
More sleep please ! ,0
@Ms_Write Exactly! That would be my dream photo!  Did you see my bird nest pendants? I thought of you and all your birds. ,1
@tpietruszynski don't no anymore then posted  Hal roseman was @ shw & I asked J Y & he busted out w def nother cruise dates already picked,0
@jeffcaylor UGH! I just realized that i never responded to your email...it's still sitting in my drafts box 1/2 finished! SO Sorry!! ,0
Lots of fun to be had this weekend...  all dampened by the fact that I AM NOT DONE grading...       It has to end somehow....,0
"liv is so much cooler than me, i wish i could be her  *sigh*",0
@haraya  well find someone to weld his head back together again ,0
View then bed...nite twitter fam*    You should all follow @tpleeza <----- he is mad cool ,1
@kweenbeauty Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip ,1
cannot wait to be in vegas next month ,1
"Oh my what a night! haha Kasey and I are staying downstairs until 4 to give my mom her gifts, She has to work really early Today! ",0
@Dreaming_awake GOOD MIDDAY. ,1
attack of the hayfever! noooo ,0
Hi curly girls! How are you todaaaaaaay? ,1
@michellecpa lol  jordan needed some m&m luv... It was his bday ,1
"spent the whole day editing in Pro Tools...i luvvv this thing and am becoming quite the pro, but it gives me insane headaches. ",0
"@NikkiLynette I added you to my gmail, its the one that says americandreams. And I'm bought to text u so u know its me when I call ",1
is happy... and going shopping ,1
@mbLASH shopping sounds great after i am done with these papers that are stressing my life out!!!!!  holloween is ganna be bad ass! ,1
4:30pm here in the philippines.. its rainy... i hate it when it rains.. i feel cold.. ,0
@mileycyrus DOMT WORRY MILEY !! YOU KNOW THE AWARDS IS IN YOUR HANDS!  <3,1
this summer. it would be so much fun. ,1
"@GiuliaDeCassan luv u too, sweetheart! ",1
"""Your grace is enough"" ",1
@AngelStrange I play my guitar and sing with a LOT of blips and anything else that I feel like playing. EVERYTHING reminds me of a song!  ,1
10x SWAROVSKI CRYSTAL beads ... http://tinyurl.com/n6v9my ... fire opal ... ideal for jewellery making  ~ on eBay,1
Finna taste strawberry Smirnoff with the bestff ,1
I am so busy today I don't even have time to tweet ,0
@coolist is fucking up the White owl ,0
"@jackalopekid then please refrain from telling us ""burger challenged"" individuals about its juicy greatness! ",1
"I've got the iPhone Glenn  wished I had chosen the blackberry now, hope u gabi an the dogs are all good",0
"hi everybody ! I'm from argentina And i love the jonas brothers ! They are the best ! I love you guys (: I ♥ Miley, Selena and Jonas ",1
@ejmariano619 you can get them at those optical stores. usually they have like promos. ,1
@AurRhudd Angsty and Magical! My favorite kind of season finale.  ....Twitter takes offense at the use of 'angsty'. Bah! It's so a word!,1
@jhjones / darn just missed you by one day  repressurising in cambria 4 weekend. Hope obsing was fun !!!,0
"is still @ the salon and may not get to shake, rattle and roll ",0
Aw im so sad yall are leaving  last show,0
@gashead Prowse? I got a Christmas card of him last year.  & I wish I had the money right now. Saving for an apartment,1
@BluelipsTx hello. cool web site. I emailed you back so you should have it now. Let me know if you did not get it. Hot logo u have ,1
"@etafish i think nicholas and i are piking tonight, sorry ",0
so excited for NEW MOON ,1
Just woke up. God weather here in oslo today. Looking foward to going out and eating with my mom. ,1
"@flishflash now get your bum on msn missy, i miss you lots and lots!!! ",0
Bawww I need a haircut  No1 could fit me in before work tonight. Sigh.,0
"http://tinyurl.com/dcupoy if this commercial doesn't make you horny, i don't know what can! ",1
@CSI_PrintChick girl are you seriously going to wear that LOL u r going to give DDub a heart attack!!!hehehe!!! Want 2 see his face ,1
"@jcharming ahhh that would be soo tight, too bad its up to 500 dollars  thanks for letting me know thoughhh.",0
Hmmm Twitter doesn't want to upload new avatar ,0
Dreamhouse Devil is on the decks ,1
Thanks Jody! I'll do both of those when I get back to the house ,1
writing short story for english ,0
@kirstiealley Just wanna say.. you are awesome. ,1
I feel like Christina Ricci in Black Snake Moan but for one person tho  I can't keep still. LOL,0
@shineonmedia that saddens me. there are like no videos anywhere ,0
@jedijon sounds lovely ,1
http://twitpic.com/8d0as - last 'proper' day of school ,0
@heididarling lol. My phone was off... A girl has to get sleep before a work day  So what did I miss? #lostarg,1
About to leave six flags sad face i wanna stay longer! But my day is coming to pick me up! ,0
its a full day already. two new projects ,1
no one but India talked to me today.Ashley never text back and Chrissy never called back. I hope I didn't do something wrong... ignored ,0
@lovelyrita_mm at airport!  See you soon.  ,1
"Inject your soul with liberty. it's free, it's free  ♫ http://blip.fm/~7tkf3",1
ughhhhh this pre camp stuff is BORING!!!!! I want to go back to the pool ,0
Back from work.  Now time to wake up my son. Amazing I went to work and came back and everyone is still sleeping. ,1
@NetKat why limit your story to 140 ch. Tell all what is annoying you at www.iamsoannoyed.com ,1
"Is all alone, bored and ok. My dad is out of my hair, but I'm glad he's happy. ",1
"Yoooo it's 4:18 AM here...I've gotta get SOME sleep. Good luck in #IranElection, more in morning...KEEP EMAILING NEWS STATIONS!!! ",1
is up getting ready for church  ,1
is not liking this rain ,0
"Oh No, rain again! God Please Help Me, Rumah-ku jangan sampe banjir. ",0
"@sr3yas i swear, you have way too many online accounts. ",1
morning.. feeling like crap today  def got a cold now!! just brilliant,0
's com is failing him ,0
I spent the whole day with my love and it was amazing. I just wish i didn't have to work early and the whole day on Saturday  woe is me.,0
@mrpattinson i still cant believe they are dating ... its so ridiculous ,0
@MaryKayHester i love how your all twittering down there hahah its keeping me very informed! ,1
@Lemlina yay for postcards ,1
"@minette95 ooow  i hate that too =/ just do what i do when it happens to me, g... Read More: http://is.gd/LOz8",0
@joycecherrier How are you today? I am actually feeling great today.  hahaha,1
"that's 8 drawings done, 23 to go ",0
@donttrythis You're right...only order that second bottle of sake if you're drinking alone... ,1
"I know it's stating the feckin obvious, but I HATE HANGOVERS ",0
EVERYONE I HAVE AIM  mizsedz is my screen name  addddd,1
@Louie_Kapoohy in a heartbeat! I could use 65 drinks tonite ,1
@lightsresolve NVM. i thought of something for a birthday gift ,1
@Smitten_You04 they took the sofas off of the library and science building... ,0
Listening to music my jams! Ya boy! ,1
I see everyone attending #twiist ! Why do I have so much work ,0
I went to bed at 8pm... then i woke up at 3am. i NEVER sleep through 3... ,0
My back is killing me  Tyler (that's my 9month old son) is teething and wont go to sleep  I need my bed :S,0
In the car with my bff  jamming to LV&TT  oh yes!,1
@carmellove dam  besides dat is ur day goin good so far,0
"@treeshie Hater? Lmfao... G1's don't have problems/fuckups like that shit u tote around in ur purse, thanks. ",1
"@SashaKane I'm not new new  but I wanted to say hello, how are you doing?",1
"@southern_storm I don't have one here, but I used to when I lived in a city ",0
"@Jem_x whoops sorry tweetdeck didnt tweet @ me! Aaw im sure they'll love you hunni, nothin 2 worry about! Whats gonna be  when they leave?",0
im trying to call  @aaroncarter7 lol hes not answering  maybe hes like in the toliet or somthing,0
"@tonacastell el ""learning"" es l´important ",1
I can't wait for July ,1
home from work and having a much needed cup of Nescafe Gold Blend and replying to e-mails before my 7 hour shift in the Chinese ,0
wishing 2 b acting right now....lol...but no seriously ,0
@evaangelinaxxx Philly is too far away ,0
@BeffyJo You have a list of suspects?! I should make one so we can compare ,1
"Flock is really nice but i miss the browser addons for adblock plus and stumbleupon, ",0
now shes talking to me about spongebob. ,1
@renu19 ya its overheateddd happen to miness  need a new oneee,0
@Jessxo3 aww Thank you.. that means a  lot to me ,1
Yuvraj Singh arrives for #t20 #world cup in style ,1
Queing for the front seat on colossus paid 9 pounds for all 3 of us to jump the 2 hour queue ,0
Great sunny weather. Missed the RVA update. It was 3 a.m. here.  My favourites where allready sold out. ,0
@htbthomas Ok I'll try it! I guess it would help if I also stopped mentioning them - I have a feeling they're listening ,1
Just got here ,1
@CharlWoodroffe  didn't work ,0
"@waynestanford Yeah, Last.fm recommended me to them [sic] actually! Sad that they broke up last year though. ",0
@Common_Pigeon But u ate chicken this week!! How was that? Do u feel guilty or smthing?? ,0
day 2 of vacation bible school & the kids are loving it! mom is loving it too cuz only have 1 child for 3 hours! on-call tonite @ work ,0
"@IamMaxatHotSpot There's also pixi lights. Not as cool looking as electroluminescent wire, but it's even easier to use! ",1
@katienaas  maybe it's ok to shop. But just this once!!,0
At TP's with some of my bitches  http://twitpic.com/689ep,1
@Jase88 ive only seen them on eBay buddy ,0
"@b_club Tay, just wanted 2 say thanks again 4 taking care of things ...got my refund last nite as u said. Cant wait for the summer line!! ",1
My eyes burn ,0
Have you ever noticed that certain scents bring you back to a period of your life?! ,1
TIme to watch forensic Files!!! Love that show ,1
"@Sobk13 Yes, it seems that way - page not found ",0
Things are not good in my head. I may not be around a lot this weekend.,0
off in to town to meet up for a pizza with my friend later ,1
"@macNC40 I'm sorry that their issues have to affect you, hun. ",0
"@SimplyMelony something just hit me, you are the best retweeter ever ",1
"@ajaggedpulse happy b-day, then...haha  i'll try to remember and give u a huge happy b-day next friday. oh, btw, im from Brazil ",1
Just got caught up with House. The season 5 finale blew my mind. Season 6 doesn't start 'til late September ,0
Heading home for a long weekend!  #fb,1
I wish you would talk tome already ,0
"Has extremely burnt legs, back, and stomach. Great.... ",0
Boy flushes little doggy doo down the doo-doo drain  http://bit.ly/aZWlR,0
@LisaLikes I didn't like Top Gun at all. Talk about a pretentious piece of crap. That was only Tom Cruise's part too! ,1
@nicolegostek lolll june 9th ,1
#myweakness : @addicted2fame ,1
hehehehe. Cachapples. I forgot  where the hell taht come from... ,0
@MamaKui it's totally twitter and not you. ,1
@officialflyboy I followed u can u follow me?? ,0
AArgh....I don't want thousands of followers...stop the STALKING ,0
@Moniforce THANK YOU for today - I really appreciate it and sorry that I was so incredibly slammed for time! I owe you dinner  soon! ,1
cramps are killing me..  HATE THIS DAY A LOT!!!,0
@MatthewBryan lol! ur right! btw i sent ur pic of BJ & Tre' (kissing) to someone & that person got offended  i had 2 apologize! :l x,0
Yes! Second Mass Effect DLC (for original game) is coming!  http://tinyurl.com/qppz77 @biofeed #masseffect2 #E3 #Bioware,1
Have watched loads of QI episodes today- feeling quite brainy now! Also watched BGT- shhh! it's a guilty pleasure ,1
@kklausser ohh yeah! Did you get a good price? I hope you have an awesome time  the cause looks awesome!,1
I love courtney.  more,1
@vitaredux whoa 128kb/s  the worst part for us is we are paying for 'uncapped' all that means is they won't tell us what the cap it,0
Why does the mall have to close at 6? ,0
Diablo for $4 at GAME? I can't believe I paid $20. ,0
@carlamedina cOnfessiOns Of a Disney Channel Star  hahaha!*,1
@courtneyclark well since you invited me over yesterday and i can't come and i thought i was your girl..but cool i see how it is ,0
Explain it to me by Liz phair=great music  Going to bed goodnight twitter!,1
"@ClareAshford  I blocked him too, lets hope it just goes away forever ",1
"@bdemel Gl�ckw�nsche! I would have said TXL earlier, but I didn't know if you were going into Tegel or Schonefeld. With LH, Tegel = duh. ",1
w0w ii see how much ii rele mean 2 u..smh ,0
"I WANT TO CREATE @ohnoes , THE PAGE SAYS IT DOESN'T EXIST BUT TWITTER SAYS IT'S TAKEN WTC ",0
@PhillyD I won't be able to do the vancouver meet up and i live not even 2 miles away! ,0
Fathers day tomorrow ,0
I guess I should read that @vanessafox article since it's only come up in my tweet stream 50 times already. ,1
Nutsi and Sekira will be part of the rest of my day... ,0
@solee Ho ho ,1
i don't feel good  haha i think i'm about to go up to exxon and visit @gabbyfosho,0
No bodily parts were exposed. What sort of minds do you all have? (via @RealRobBrydon) - Good old British ones ,1
Wow that made me smile  I need to tell Joshhhhh!,1
@mugunthkumar okay  have fun,1
@Dannymcfly i loveeeeeee you!! T______T come back to mexico please... ,0
omg fell on top of adrian at the park in front of everyone...nooooo ,0
@ChinaLatina79 oh I thought you said august  I cant save THAT fast,0
Damn..I tought i was clever with that last tweet..apparently not ,0
"is watching the tony's with jordie, ari, mom, danielle and kayla ",1
Salut les twitteriens ,1
WAIT!! After Sat night...cause I plan on getting straight wastey face ,1
Finished with #radiot and #rpw ,1
"@friskywhiska Oh no! I did, but we bought one at the park - sorry ",0
I miss the winter already ,0
I forgot how hard narcotic withdrawal is on a body.  Trying to get off pain pills... but I get shakes.,0
"Looks like rain again  Oh well, it will give me a chance to work on a new crochet pattern I have in the works.",0
Good morning peeps! Just getting up thinking about what the da has n store for me! I kno peeps were calling me b4 10 am  that's not wussu,0
@robjjones Moody Woods is absolutely awesome ,1
Is worse than yesterday... Ugh sick = ,0
@katecameron2002 I got very worried as well I was gonna get chucked off Twitter  lol Cant wait for The Wire to come back,0
@blath i had to go to work.. no dancing there  and i just realised i haven't eaten a fruit in ages!,0
"Dog gone it, my spaghetti sauce has gone south. ",0
@AnoopDoggDesai  that's how I roll anyway ,1
oh no the ranch is burnin down! ,0
Two weeks till take off to go to sunny Telford. Gonna miss all my buddys ,0
@plhippie and I've had 2/month the last 3-4 mo's. I can barely walk bc of cramps/pain. I feel like a whole other person. so miserable. ,0
"Job for weekend: Tweetdeck! Will probably find easy way to thank my followers individually, but until then THANKS to my new followers ",1
damn are all the americans sleeping atm??  so boring,0
@ruby_gem let me know how you get on or i'll spend all day worrying ,0
@wolftrouble @mikori I loved having you'ns over  I didn't have to be nice to Kiwi for a few days ;3,1
@sarandipity red is good  see you soon!,1
having coffee at a cafe... after..errr 4months? i feel normal again ,1
@Jennifalconer I will watch the lottery with more interest tonight  I have never ever entered it actually so it'll never be me !! LOL,1
"I ended the convo, I got tired. NIGHTY NIGHT MY FOLLOWERS. ",1
"@droas hmm ur hair,yes hitler. But without moustache? Ooh u missed the most important thing!Hahaha  just kiddin.",1
Smiley Faces ,1
can now play the defying gravity hook. thanks to my piano teacher ello dave ,1
@thazlett Love the peanut butter sandwich ,1
@mac_in_TO did you go canadian clubbing last night? ,1
Missing my girl's. Wish I was with them in Wasaga ,0
"@_Mattie_ lol oh no! haha, Gerica doesn't have to steal anyone haha. He was mine wayyyyyyy before you liked him. haha! =p ",1
YouTube has many Funnay Vid's  || For Bad times go to YouTube =],1
@clairevoyant Please do!  Would love to finally get the chance to hear it.,1
going to bed goodnight! i'll be back 2morrow! ,1
@schrodinger212 yah I'm at the store now ,1
ribenaaaa  just finished english work - in total took 7hrs. total madness!,1
So hot in here ,0
"Can't believe how fast today is flying by . . . . its 4pm already!  Geez, I've had no time to tweet today ",1
"Good Morning, BB Lovers!  Happy Friday!",1
@thefore i love your music  you guys are really good!,1
@ColorblindFish It's kind of our thing....we cause destruction on the information superhighway! ,1
I really need a usb chord. ,0
I cant follow any1  on FollowFriday LOL u guys follow @SteveRaze @djpooh @losdigital @djsmartiez @djeightmile @maestro @rollingout @djlgee,0
is confuseddddd ,0
Lol! Go back to bed!! ,1
"@gamathew ...i'm Head - Sleepy, just like they have Head - Operations and all... ",1
"@randomflowers I was about to say, who are you married too? I was confused ",1
"This is my last day smoking, so of course I can't sleep ",0
"I wish I had a female friend that I could gossip with about boys, do stupid girlie things...since high school I haven't had that ",0
"is back from work and happy, as usual. ",1
"unfortunately nothing really eventful happened this weekend other than my direct tv kept going out lol kept rebooting itself, ",1
@pmolyneux Good luck today! ,1
"is watching You, Me, and Dupree ",1
Feeling sorry for myself - unwell since friday - maybe it was a bug from my science experement I inhaled last thursday morning ,0
@RealBlackWidow Jamiroquai rocks! Thanks. ,1
"uhh, back from shoprite! i'm TIRED. twitter was down huh? ",0
netflix site is down for maintenance.  i wanted to watch a mmmmoooovviiiieeee. instantly. http://bit.ly/ClSgN,0
i want pinkberry...but we dont have one in reno ,0
WAHAHAHA PEACE MEN  WE BOTH LUV CO #jtv http://justin.tv/vleague,1
"The beds at Greektown are lovely, but I still can't sleep.  who wants to play?",0
@audreykeyes yikes!  the fiance called &said sirens were going off... but he wasn't leaving the 3rd floor apt bc he was watchin the cavs!,0
@nickybyrneoffic what i was thinking...we are in june! hahaha well...i can't answer you about tv...i'm a little far...  haha =*,0
Working out taking advantage of this nice weather ,1
*** I'm sad now n I don't even know why   ,0
can't wait to get this book out and see it in print! My illustrations are in it ,1
"@Figgywithit.  i know they're being silly, but i LOVE this song.   ? http://blip.fm/~79po9",1
"I am bummed, because I can't get my Bose surround system to turn on ",0
is off to take poor lil felix to the vets ,0
Ugh now I have to take a damn cough syrup. This sucks  I hope that thing works.,0
my fucking mouth is killing me.... stupid ass dentist ,0
"#tela09 was fun, but it's nice to have a normal day in my office.  Enjoy the quiet before school is out.  ",1
@MileyCyrus: I voted for you in the TKCA. :] I hope you'll get more awards than on the KCA.  GOOD LUCK. ♥,0
@THE_REAL_SHAQ seriously???  No way!  ,0
IM GOING TO SEE BLINK  LUCKY 500!!,1
@cindytoh90 i understand how you feel ,1
@BrwnEyesLie I think u should go wit Verizon!! best service evr ,1
i'm tired but i don't want to go to sleep ,0
"prom was so good, everything to do with malbank is over now ",0
"back to school tomoro   Also, i washed the car and mowed the lawn! What a great help i am! ",0
@baylee why ?? he treats you so badly ,0
"My hand is swollen, bruised and all  the shit hurts so bad !",0
@Keeha well can u tell all ur friends about it and help me try to get people on my guestlist!! It would really help me out!! ,1
@verbicidal all of them   The strawberries and cream is delicious.,1
@_CrC_ hey what up? Have a great show!!! Kick it hard cause the Baltimore girls are there ,1
@lauralollycake i ate a sherbert fizz ,0
just got back from the orthodontist ... not fun ,0
says it's 6:00 pm and time for all good Mormon boys to head home (hehe); will be working Saturday... sorry TS  MissU,0
"@Tina_Russell Hello, darling. You're profile pic looks sexy + glamourous- I approve. ",1
@GrowWear you're quite welcome and deserving ,1
How come trucks that i want are the same color as my sisters? ,0
@ohhfeliciaa cut class not frogs! ,0
Witnessed Tiger's Victory ,1
@alydesigns i was out most of the day so didn't get much done ,0
@PleaseSeeUs I'll have to take a look. I just finished a MSF course and I'm itching to start riding ,1
just got done tannin with muh girls ,1
